Organization Code,Organization Name,School Code,School Name,TOTAL,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,,,Created 11-5-12
1130,MIAMI/YODER 60 JT,5850,MIAMI/YODER ELEMENTARY SCHOOL,141,0.007092199,0,0.007092199,0.14893617,0.773049645,0,0.063829787,,,
1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER SENIOR HIGH SCHOOL,91,0.010989011,0,0,0.142857143,0.769230769,0,0.076923077,,,
1130,MIAMI/YODER 60 JT,5870,MIAMI-YODER JUNIOR HIGH SCHOOL,84,0,0,0.011904762,0.119047619,0.821428571,0,0.047619048,,,
1140,CANON CITY RE-1,0419,CANON ONLINE ACADEMY,66,0,0,0,0.121212121,0.833333333,0,0.045454545,,,
1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,416,0.002403846,0.002403846,0.009615385,0.086538462,0.865384615,0,0.033653846,,,
1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,1090,0.005504587,0.010091743,0.011009174,0.122018349,0.830275229,0.001834862,0.019266055,,,
1140,CANON CITY RE-1,3211,GARDEN PARK HIGH SCHOOL,49,0.040816327,0,0,0.183673469,0.775510204,0,0,,,
1140,CANON CITY RE-1,3802,HARRISON SCHOOL,677,0.014771049,0.00295421,0.005908419,0.109305761,0.850812408,0.00295421,0.013293944,,,
1140,CANON CITY RE-1,5166,LINCOLN ELEMENTARY SCHOOL,253,0.019762846,0,0.003952569,0.110671937,0.837944664,0.003952569,0.023715415,,,
1140,CANON CITY RE-1,5414,MADISON EXPLORATORY SCHOOL,72,0,0,0.013888889,0.069444444,0.902777778,0,0.013888889,,,
1140,CANON CITY RE-1,5704,MCKINLEY ELEMENTARY SCHOOL,279,0.003584229,0,0.010752688,0.125448029,0.838709677,0.007168459,0.014336918,,,
1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,240,0.004166667,0.020833333,0,0.104166667,0.8375,0.004166667,0.029166667,,,
1140,CANON CITY RE-1,7950,SKYLINE ELEMENTARY SCHOOL,223,0,0,0,0.183856502,0.775784753,0,0.040358744,,,
1140,CANON CITY RE-1,9248,WASHINGTON ELEMENTARY SCHOOL,373,0.010723861,0.016085791,0.008042895,0.147453083,0.777479893,0.002680965,0.037533512,,,
1150,FLORENCE RE-2,2961,FOCUS ACADEMY,26,0,0,0,0.076923077,0.923076923,0,0,,,
1150,FLORENCE RE-2,3002,FLORENCE HIGH SCHOOL,501,0.00998004,0.003992016,0.005988024,0.105788423,0.836327345,0.003992016,0.033932136,,,
1150,FLORENCE RE-2,3224,FREMONT ELEMENTARY SCHOOL,447,0.004474273,0.006711409,0.004474273,0.174496644,0.776286353,0,0.033557047,,,
1150,FLORENCE RE-2,3226,FREMONT MIDDLE SCHOOL,361,0.005540166,0.005540166,0.005540166,0.144044321,0.8033241,0.002770083,0.033240997,,,
1150,FLORENCE RE-2,6858,PENROSE ELEMENTARY SCHOOL,245,0,0.004081633,0.004081633,0.155102041,0.791836735,0,0.044897959,,,
1160,COTOPAXI RE-3,3220,COTOPAXI ELEMENTARY SCHOOL,108,0,0.009259259,0,0.064814815,0.898148148,0,0.027777778,,,
1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,97,0.020618557,0,0,0.103092784,0.855670103,0,0.020618557,,,
1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,135,0,0.02962963,0,0.162962963,0.8,0,0.007407407,,,
1180,ROARING FORK RE-1,0560,BASALT ELEMENTARY SCHOOL,673,0,0.016344725,0,0.521545319,0.448736999,0,0.013372957,,,
1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,408,0.00245098,0.009803922,0,0.551470588,0.416666667,0,0.019607843,,,
1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,389,0,0.023136247,0,0.5218509,0.424164524,0,0.030848329,,,
1180,ROARING FORK RE-1,1006,BRIDGES,80,0,0,0.025,0.575,0.35,0,0.05,,,
1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,327,0.012232416,0.003058104,0,0.694189602,0.28440367,0,0.006116208,,,
1180,ROARING FORK RE-1,2063,CRYSTAL RIVER ELEMENTARY SCHOOL,502,0.007968127,0.005976096,0.003984064,0.619521912,0.332669323,0,0.029880478,,,
1180,ROARING FORK RE-1,3460,GLENWOOD SPRINGS ELEMENTARY SCHOOL,549,0,0.001821494,0,0.593806922,0.39708561,0,0.007285974,,,
1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,509,0.003929273,0.011787819,0.001964637,0.459724951,0.500982318,0.003929273,0.017681729,,,
1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,819,0.006105006,0.006105006,0.003663004,0.4004884,0.562881563,0,0.020757021,,,
1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,290,0.003448276,0.006896552,0.003448276,0.606896552,0.348275862,0.003448276,0.027586207,,,
1180,ROARING FORK RE-1,8038,SOPRIS ELEMENTARY SCHOOL,701,0.004279601,0.007132668,0,0.459343795,0.510699001,0,0.018544936,,,
1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,494,0.006072874,0.004048583,0.006072874,0.414979757,0.550607287,0.002024291,0.016194332,,,
1195,GARFIELD RE-2,2573,ELK CREEK ELEMENTARY,275,0.003636364,0,0,0.450909091,0.523636364,0.003636364,0.018181818,,,
1195,GARFIELD RE-2,3281,GRAHAM MESA ELEMENTARY SCHOOL,381,0.002624672,0,0.005249344,0.380577428,0.590551181,0,0.020997375,,,
1195,GARFIELD RE-2,3967,HIGHLAND ELEMENTARY SCHOOL,396,0.002525253,0,0,0.570707071,0.414141414,0,0.012626263,,,
1195,GARFIELD RE-2,4510,KATHRYN SENOR ELEMENTARY SCHOOL,332,0.012048193,0.012048193,0.006024096,0.373493976,0.581325301,0,0.015060241,,,
1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,753,0.007968127,0,0.001328021,0.452855246,0.523240372,0,0.014608234,,,
1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,662,0.004531722,0.001510574,0.003021148,0.447129909,0.531722054,0.001510574,0.010574018,,,
1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,735,0.00952381,0.008163265,0.002721088,0.379591837,0.585034014,0.001360544,0.013605442,,,
1195,GARFIELD RE-2,7890,CACTUS VALLEY ELEMENTARY SCHOOL,409,0.017114914,0.009779951,0,0.327628362,0.623471883,0,0.02200489,,,
1195,GARFIELD RE-2,9231,WAMSLEY ELEMENTARY SCHOOL,280,0.007142857,0.010714286,0,0.535714286,0.432142857,0,0.014285714,,,
1220,GARFIELD 16,3578,BEA UNDERWOOD ELEMENTARY SCHOOL,254,0.011811024,0,0,0.338582677,0.606299213,0,0.043307087,,,
1220,GARFIELD 16,3585,GRAND VALLEY CENTER FOR FAMILY LEARNING,186,0.010752688,0,0,0.392473118,0.575268817,0,0.021505376,,,
1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,332,0.015060241,0.003012048,0,0.343373494,0.590361446,0.003012048,0.045180723,,,
1220,GARFIELD 16,3603,L.W. ST. JOHN ELEMENTARY SCHOOL,169,0.029585799,0,0,0.366863905,0.573964497,0,0.029585799,,,
1220,GARFIELD 16,8274,GRAND VALLEY MIDDLE SCHOOL,235,0.029787234,0,0,0.289361702,0.625531915,0.008510638,0.046808511,,,
1330,GILPIN COUNTY RE-1,1632,GILPIN COUNTY ELEMENTARY SCHOOL,224,0,0.022321429,0.013392857,0.120535714,0.794642857,0,0.049107143,,,
1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,156,0,0.006410256,0.012820513,0.102564103,0.858974359,0,0.019230769,,,
1340,WEST GRAND 1-JT.,9416,WEST GRAND ELEMENTARY SCHOOL,198,0.005050505,0,0,0.232323232,0.727272727,0,0.035353535,,,
1340,WEST GRAND 1-JT.,9420,WEST GRAND HIGH SCHOOL,120,0,0,0,0.116666667,0.866666667,0.008333333,0.008333333,,,
1340,WEST GRAND 1-JT.,9422,WEST GRAND MIDDLE SCHOOL,105,0,0,0,0.219047619,0.771428571,0.00952381,0,,,
1350,EAST GRAND 2,2376,EAST GRAND MIDDLE SCHOOL,276,0.007246377,0.003623188,0.007246377,0.094202899,0.876811594,0.007246377,0.003623188,,,
1350,EAST GRAND 2,3182,FRASER VALLEY ELEMENTARY SCHOOL,246,0.012195122,0,0.008130081,0.134146341,0.833333333,0.008130081,0.004065041,,,
1350,EAST GRAND 2,3556,GRANBY ELEMENTARY SCHOOL,354,0.002824859,0,0.002824859,0.144067797,0.827683616,0.014124294,0.008474576,,,
1350,EAST GRAND 2,4277,INDIAN PEAKS CHARTER SCHOOL,53,0.018867925,0,0.018867925,0.056603774,0.905660377,0,0,,,
1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,344,0.005813953,0.005813953,0.00872093,0.069767442,0.895348837,0.005813953,0.00872093,,,
1360,GUNNISON WATERSHED RE1J,0000,NOT IN A SCHOOL,2,0,0,0,0,1,0,0,,,
1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE COMMUNITY SCHOOL,573,0.010471204,0.003490401,0,0.033158813,0.919720768,0.003490401,0.029668412,,,
1360,GUNNISON WATERSHED RE1J,3690,GUNNISON ELEMENTARY SCHOOL,624,0,0.003205128,0.006410256,0.259615385,0.721153846,0,0.009615385,,,
1360,GUNNISON WATERSHED RE1J,3694,GUNNISON HIGH SCHOOL,345,0.008695652,0.011594203,0,0.173913043,0.797101449,0,0.008695652,,,
1360,GUNNISON WATERSHED RE1J,3697,GUNNISON MIDDLE SCHOOL,269,0.003717472,0,0,0.189591078,0.791821561,0,0.014869888,,,
1360,GUNNISON WATERSHED RE1J,5577,MARBLE CHARTER SCHOOL,33,0.060606061,0,0,0.121212121,0.818181818,0,0,,,
1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,91,0,0.010989011,0,0.076923077,0.89010989,0,0.021978022,,,
1390,HUERFANO RE-1,0063,PEAKVIEW SCHOOL,326,0.039877301,0.015337423,0.012269939,0.690184049,0.242331288,0,0,,,
1390,HUERFANO RE-1,3306,GARDNER ELEMENTARY SCHOOL,98,0,0,0.010204082,0.714285714,0.275510204,0,0,,,
1390,HUERFANO RE-1,9212,JOHN MALL HIGH SCHOOL,130,0.076923077,0.007692308,0.007692308,0.607692308,0.3,0,0,,,
1400,LA VETA RE-2,4860,LA VETA ELEMENTARY SCHOOL,120,0,0,0,0.275,0.725,0,0,,,
1400,LA VETA RE-2,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,105,0,0,0,0.314285714,0.676190476,0,0.00952381,,,
1410,NORTH PARK R-1 ,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,93,0,0,0,0.225806452,0.76344086,0,0.010752688,,,
1410,NORTH PARK R-1 ,9198,WALDEN ELEMENTARY SCHOOL,103,0,0,0,0.242718447,0.72815534,0,0.029126214,,,
1420,JEFFERSON COUNTY R-1,0030,ADAMS ELEMENTARY SCHOOL,535,0.005607477,0.095327103,0.01682243,0.175700935,0.657943925,0,0.048598131,,,
1420,JEFFERSON COUNTY R-1,0033,MC LAIN HIGH SCHOOL,385,0.01038961,0.01038961,0.01038961,0.194805195,0.742857143,0.005194805,0.025974026,,,
1420,JEFFERSON COUNTY R-1,0034,MC LAIN COMMUNITY HIGH SCHOOL,154,0.045454545,0.032467532,0.032467532,0.298701299,0.577922078,0.006493506,0.006493506,,,
1420,JEFFERSON COUNTY R-1,0108,ALAMEDA HIGH SCHOOL,782,0.020460358,0.07544757,0.033248082,0.647058824,0.199488491,0.006393862,0.017902813,,,
1420,JEFFERSON COUNTY R-1,0109,ARVADA K-8,690,0.013043478,0.024637681,0.023188406,0.453623188,0.455072464,0.004347826,0.026086957,,,
1420,JEFFERSON COUNTY R-1,0148,ALLENDALE ELEMENTARY SCHOOL,214,0,0.023364486,0.018691589,0.425233645,0.504672897,0,0.028037383,,,
1420,JEFFERSON COUNTY R-1,0370,ARVADA HIGH SCHOOL,993,0.024169184,0.04632427,0.019133938,0.362537764,0.520644512,0.001007049,0.026183283,,,
1420,JEFFERSON COUNTY R-1,0378,ARVADA WEST HIGH SCHOOL,1693,0.002953337,0.020082693,0.008860012,0.179562906,0.763733018,0.001772002,0.023036031,,,
1420,JEFFERSON COUNTY R-1,0660,BEAR CREEK K-8 SCHOOL,1165,0.012875536,0.075536481,0.010300429,0.309871245,0.55193133,0.003433476,0.036051502,,,
1420,JEFFERSON COUNTY R-1,0664,BEAR CREEK HIGH SCHOOL,1899,0.011058452,0.059505003,0.013691417,0.315429173,0.564507636,0.001053186,0.034755134,,,
1420,JEFFERSON COUNTY R-1,0694,BELL MIDDLE SCHOOL,499,0.016032064,0.018036072,0.02004008,0.138276553,0.779559118,0.008016032,0.02004008,,,
1420,JEFFERSON COUNTY R-1,0724,BELMAR ELEMENTARY SCHOOL,356,0.008426966,0.050561798,0.019662921,0.348314607,0.525280899,0,0.047752809,,,
1420,JEFFERSON COUNTY R-1,0776,BERGEN MEADOW PRIMARY SCHOOL,304,0,0.013157895,0.009868421,0.039473684,0.904605263,0,0.032894737,,,
1420,JEFFERSON COUNTY R-1,0779,BERGEN VALLEY INTERMEDIATE SCHOOL,336,0.00297619,0.026785714,0,0.056547619,0.892857143,0,0.020833333,,,
1420,JEFFERSON COUNTY R-1,0950,BRADFORD PRIMARY SCHOOL,400,0.01,0.02,0.0025,0.0525,0.89,0,0.025,,,
1420,JEFFERSON COUNTY R-1,0951,BLUE HERON ELEMENTARY SCHOOL,514,0,0.124513619,0.003891051,0.190661479,0.655642023,0.001945525,0.023346304,,,
1420,JEFFERSON COUNTY R-1,0952,BRADFORD INTERMEDIATE SCHOOL,389,0,0.01285347,0,0.087403599,0.871465296,0,0.028277635,,,
1420,JEFFERSON COUNTY R-1,0965,BRADY EXPLORATION SCHOOL,286,0.038461538,0.006993007,0.017482517,0.552447552,0.34965035,0,0.034965035,,,
1420,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,336,0.008928571,0,0.011904762,0.202380952,0.732142857,0.00297619,0.041666667,,,
1420,JEFFERSON COUNTY R-1,1318,CARMODY MIDDLE SCHOOL,665,0.013533835,0.021052632,0.013533835,0.327819549,0.587969925,0.001503759,0.034586466,,,
1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,1927,0.000518941,0.018681889,0.005708355,0.10690192,0.834976648,0.002075765,0.031136482,,,
1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,142,0.007042254,0,0,0.084507042,0.85915493,0,0.049295775,,,
1420,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,280,0,0.060714286,0.007142857,0.203571429,0.675,0,0.053571429,,,
1420,JEFFERSON COUNTY R-1,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,425,0.004705882,0.030588235,0.018823529,0.195294118,0.717647059,0.002352941,0.030588235,,,
1420,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,1632,0.011642157,0.035539216,0.010416667,0.174019608,0.738357843,0.00122549,0.02879902,,,
1420,JEFFERSON COUNTY R-1,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,283,0,0.010600707,0.007067138,0.116607774,0.784452297,0.003533569,0.077738516,,,
1420,JEFFERSON COUNTY R-1,1876,CORONADO ELEMENTARY SCHOOL,572,0.001748252,0.02972028,0.005244755,0.111888112,0.81993007,0.001748252,0.02972028,,,
1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,365,0,0.010958904,0,0.123287671,0.797260274,0,0.068493151,,,
1420,JEFFERSON COUNTY R-1,1886,CONIFER SENIOR HIGH SCHOOL,856,0.003504673,0.011682243,0.002336449,0.060747664,0.906542056,0.001168224,0.014018692,,,
1420,JEFFERSON COUNTY R-1,1976,CREIGHTON MIDDLE SCHOOL,696,0.012931034,0.048850575,0.021551724,0.373563218,0.50862069,0.004310345,0.030172414,,,
1420,JEFFERSON COUNTY R-1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,1518,0.005270092,0.027667984,0.011857708,0.14229249,0.796442688,0.001317523,0.015151515,,,
1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,1002,0.003992016,0.056886228,0.005988024,0.093812375,0.814371257,0,0.0249501,,,
1420,JEFFERSON COUNTY R-1,2130,DEER CREEK MIDDLE SCHOOL,520,0.005769231,0.025,0.009615385,0.128846154,0.794230769,0,0.036538462,,,
1420,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,560,0.010714286,0.039285714,0.007142857,0.105357143,0.796428571,0,0.041071429,,,
1420,JEFFERSON COUNTY R-1,2288,DRAKE JUNIOR HIGH SCHOOL,704,0.004261364,0.018465909,0.002840909,0.169034091,0.778409091,0,0.026988636,,,
1420,JEFFERSON COUNTY R-1,2300,DUNSTAN MIDDLE SCHOOL,601,0.008319468,0.029950083,0.014975042,0.161397671,0.735440932,0.004991681,0.044925125,,,
1420,JEFFERSON COUNTY R-1,2322,DUTCH CREEK ELEMENTARY SCHOOL,330,0,0.021212121,0.015151515,0.145454545,0.781818182,0.003030303,0.033333333,,,
1420,JEFFERSON COUNTY R-1,2496,EDGEWATER ELEMENTARY SCHOOL,411,0.01703163,0.01216545,0.01946472,0.822384428,0.111922141,0.00243309,0.01459854,,,
1420,JEFFERSON COUNTY R-1,2550,EIBER ELEMENTARY SCHOOL,414,0.007246377,0.014492754,0.043478261,0.623188406,0.263285024,0.014492754,0.033816425,,,
1420,JEFFERSON COUNTY R-1,2616,ELK CREEK ELEMENTARY SCHOOL,300,0.013333333,0.033333333,0,0.06,0.87,0,0.023333333,,,
1420,JEFFERSON COUNTY R-1,2799,EXCEL ACADEMY CHARTER SCHOOL,510,0.001960784,0.015686275,0.007843137,0.115686275,0.807843137,0.001960784,0.049019608,,,
1420,JEFFERSON COUNTY R-1,2820,EVERITT MIDDLE SCHOOL,473,0.016913319,0.023255814,0.021141649,0.410147992,0.496828753,0,0.031712474,,,
1420,JEFFERSON COUNTY R-1,2832,EVERGREEN MIDDLE SCHOOL,657,0.00152207,0.01674277,0.00152207,0.04414003,0.910197869,0,0.02587519,,,
1420,JEFFERSON COUNTY R-1,2836,EVERGREEN HIGH SCHOOL,1017,0.001966568,0.006882989,0.001966568,0.049164208,0.921337266,0,0.018682399,,,
1420,JEFFERSON COUNTY R-1,2866,FAIRMOUNT ELEMENTARY SCHOOL,625,0.0016,0.0464,0,0.1088,0.8064,0,0.0368,,,
1420,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,368,0.002717391,0.016304348,0.02173913,0.279891304,0.635869565,0.005434783,0.038043478,,,
1420,JEFFERSON COUNTY R-1,2963,FALCON BLUFFS MIDDLE SCHOOL,640,0.00625,0.015625,0.003125,0.140625,0.79375,0,0.040625,,,
1420,JEFFERSON COUNTY R-1,3025,FOOTHILLS ELEMENTARY SCHOOL,355,0.011267606,0.03943662,0.028169014,0.287323944,0.597183099,0.002816901,0.033802817,,,
1420,JEFFERSON COUNTY R-1,3088,FOSTER ELEMENTARY SCHOOL,475,0.002105263,0.008421053,0.004210526,0.616842105,0.353684211,0,0.014736842,,,
1420,JEFFERSON COUNTY R-1,3099,FAMILY LITERACY PRESCHOOL,26,0,0.076923077,0.038461538,0.769230769,0.115384615,0,0,,,
1420,JEFFERSON COUNTY R-1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,425,0.002352941,0.014117647,0.016470588,0.103529412,0.785882353,0,0.077647059,,,
1420,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,351,0,0.017094017,0.011396011,0.196581197,0.749287749,0,0.025641026,,,
1420,JEFFERSON COUNTY R-1,3250,NORMA ANDERSON PRESCHOOL,150,0,0.02,0.013333333,0.246666667,0.68,0,0.04,,,
1420,JEFFERSON COUNTY R-1,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,255,0.003921569,0.031372549,0.003921569,0.301960784,0.611764706,0.007843137,0.039215686,,,
1420,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,1249,0.008807046,0.03122498,0.010408327,0.108086469,0.809447558,0.003202562,0.028823058,,,
1420,JEFFERSON COUNTY R-1,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,425,0.011764706,0.030588235,0.016470588,0.148235294,0.762352941,0,0.030588235,,,
1420,JEFFERSON COUNTY R-1,3622,GREEN GABLES ELEMENTARY SCHOOL,306,0.006535948,0.032679739,0.022875817,0.245098039,0.637254902,0,0.055555556,,,
1420,JEFFERSON COUNTY R-1,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,438,0.01826484,0.03196347,0.029680365,0.271689498,0.609589041,0,0.038812785,,,
1420,JEFFERSON COUNTY R-1,3628,GREEN MOUNTAIN HIGH SCHOOL,1165,0.00944206,0.034334764,0.012875536,0.16223176,0.75193133,0.001716738,0.027467811,,,
1420,JEFFERSON COUNTY R-1,3726,HACKBERRY HILL ELEMENTARY SCHOOL,487,0,0.016427105,0.002053388,0.1724846,0.761806982,0,0.047227926,,,
1420,JEFFERSON COUNTY R-1,4190,HUTCHINSON ELEMENTARY SCHOOL,451,0.00886918,0.019955654,0.00443459,0.11751663,0.827050998,0,0.022172949,,,
1420,JEFFERSON COUNTY R-1,4402,JEFFERSON ACADEMY CHARTER SCHOOL,419,0.002386635,0.045346062,0.002386635,0.069212411,0.823389021,0,0.057279236,,,
1420,JEFFERSON COUNTY R-1,4404,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,184,0.010869565,0.054347826,0.010869565,0.157608696,0.701086957,0,0.065217391,,,
1420,JEFFERSON COUNTY R-1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,230,0.013043478,0.013043478,0.004347826,0.143478261,0.8,0,0.026086957,,,
1420,JEFFERSON COUNTY R-1,4410,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,325,0.009230769,0.018461538,0.015384615,0.172307692,0.750769231,0.003076923,0.030769231,,,
1420,JEFFERSON COUNTY R-1,4422,JEFFERSON HIGH SCHOOL,595,0.013445378,0.003361345,0.03697479,0.796638655,0.131092437,0.001680672,0.016806723,,,
1420,JEFFERSON COUNTY R-1,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,354,0,0.064971751,0.011299435,0.242937853,0.632768362,0.002824859,0.04519774,,,
1420,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,631,0.006339144,0.023771791,0.006339144,0.174326466,0.75911252,0,0.030110935,,,
1420,JEFFERSON COUNTY R-1,4549,KENDALLVUE ELEMENTARY SCHOOL,487,0.006160164,0.002053388,0.008213552,0.211498973,0.745379877,0,0.026694045,,,
1420,JEFFERSON COUNTY R-1,4550,KENDRICK LAKES ELEMENTARY SCHOOL,420,0.002380952,0.016666667,0.007142857,0.247619048,0.695238095,0.007142857,0.023809524,,,
1420,JEFFERSON COUNTY R-1,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,36,0.083333333,0.027777778,0,0.388888889,0.5,0,0,,,
1420,JEFFERSON COUNTY R-1,4802,KULLERSTRAND ELEMENTARY SCHOOL,227,0.008810573,0.008810573,0.022026432,0.422907489,0.511013216,0,0.026431718,,,
1420,JEFFERSON COUNTY R-1,4830,KYFFIN ELEMENTARY SCHOOL,551,0,0.068965517,0.003629764,0.049001815,0.863883848,0,0.014519056,,,
1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,2052,0.007797271,0.044346979,0.01754386,0.252923977,0.632553606,0.005847953,0.038986355,,,
1420,JEFFERSON COUNTY R-1,5004,LASLEY ELEMENTARY SCHOOL,524,0.005725191,0.082061069,0.013358779,0.671755725,0.194656489,0,0.032442748,,,
1420,JEFFERSON COUNTY R-1,5024,LAWRENCE ELEMENTARY SCHOOL,393,0.012722646,0.058524173,0.017811705,0.320610687,0.554707379,0,0.03562341,,,
1420,JEFFERSON COUNTY R-1,5036,LEAWOOD ELEMENTARY SCHOOL,462,0,0.054112554,0.025974026,0.164502165,0.714285714,0.006493506,0.034632035,,,
1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,548,0.005474453,0.038321168,0.010948905,0.180656934,0.698905109,0,0.065693431,,,
1420,JEFFERSON COUNTY R-1,5222,LITTLE ELEMENTARY SCHOOL,408,0.009803922,0.009803922,0.012254902,0.303921569,0.629901961,0,0.034313725,,,
1420,JEFFERSON COUNTY R-1,5350,LUKAS ELEMENTARY SCHOOL,600,0.01,0.02,0.008333333,0.17,0.753333333,0,0.038333333,,,
1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,517,0.021276596,0.007736944,0.040618956,0.791102515,0.121856867,0,0.017408124,,,
1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,54,0,0.055555556,0.037037037,0.314814815,0.555555556,0,0.037037037,,,
1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,401,0.002493766,0.067331671,0.02244389,0.211970075,0.648379052,0.004987531,0.042394015,,,
1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,449,0.004454343,0.026726058,0.011135857,0.073496659,0.844097996,0.002227171,0.037861915,,,
1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,406,0.009852217,0.024630542,0,0.093596059,0.834975369,0,0.036945813,,,
1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,300,0.003333333,0.033333333,0.006666667,0.02,0.926666667,0.003333333,0.006666667,,,
1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,56,0.017857143,0,0.017857143,0.160714286,0.767857143,0,0.035714286,,,
1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,608,0,0.021381579,0,0.0625,0.904605263,0,0.011513158,,,
1420,JEFFERSON COUNTY R-1,5892,MILLER SPECIAL EDUCATION,208,0.009615385,0.028846154,0.024038462,0.240384615,0.673076923,0,0.024038462,,,
1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,625,0.0016,0.0384,0.0016,0.0832,0.8464,0,0.0288,,,
1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,481,0.033264033,0.012474012,0.014553015,0.775467775,0.143451143,0,0.020790021,,,
1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,516,0.001937984,0.036821705,0.003875969,0.089147287,0.841085271,0.005813953,0.021317829,,,
1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,516,0.003875969,0.023255814,0.023255814,0.234496124,0.664728682,0.003875969,0.046511628,,,
1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,438,0.00456621,0.01826484,0.01826484,0.146118721,0.757990868,0,0.054794521,,,
1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,390,0.005128205,0.007692308,0.002564103,0.130769231,0.78974359,0,0.064102564,,,
1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,364,0,0.019230769,0.016483516,0.115384615,0.804945055,0.002747253,0.041208791,,,
