Organization Code,School Code,Phone,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,,Developed: 11-5-12
1560,9228,9706135400,WALT CLARK MIDDLE SCHOOL,2605 CARLISLE DRIVE,LOVELAND,CO,80537,,
1560,9260,9706135300,HAROLD FERGUSON HIGH SCHOOL,1101 HILLTOP DRIVE,LOVELAND,CO,80537,,
1560,9674,9706137100,WINONA ELEMENTARY SCHOOL,201 SOUTH BOISE AVENUE,LOVELAND,CO,80537,,
1570,2788,9705862361,ESTES PARK OPTIONS SCHOOL,1575 SOUTH ST. VRAIN AVENUE,ESTES PARK,CO,80157,,
1570,2790,9705867406,ESTES PARK K-5 SCHOOL,1505 BRODIE AVENUE,ESTES PARK,CO,80517,,
1570,2792,9705864439,ESTES PARK MIDDLE SCHOOL,1500 MANFORD AVENUE,ESTES PARK,CO,80517,,
1570,2794,9705865321,ESTES PARK HIGH SCHOOL,1600 MANFORD AVENUE,ESTES PARK,CO,80517,,
1580,1386,7198464411,TRINIDAD MIDDLE SCHOOL,614 PARK STREET,TRINIDAD,CO,81082,,
1580,2481,7198466995,ECKHART ELEMENTARY SCHOOL,1021 PIERCE STREET,TRINIDAD,CO,81082,,
1580,2944,7198462513,FISHER'S PEAK ELEMENTARY SCHOOL,900 MOORE'S CANYON ROAD,TRINIDAD,CO,81082,,
1580,8906,7198462971,TRINIDAD HIGH SCHOOL,816 WEST STREET,TRINIDAD,CO,81082,,
1590,7160,7198682715,PRIMERO ELEMENTARY SCHOOL,20200 STATE HIGHWAY 12,WESTON,CO,81091,,
1590,7164,7198682715,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,20200 STATE HIGHWAY 12,WESTON,CO,81091,,
1600,4044,7198464457,HOEHNE ELEMENTARY SCHOOL,19851 COUNTY RD. 75.1,TRINIDAD,CO,81082,,
1600,4045,7198464457,HOEHNE JUNIOR HIGH SCHOOL,19851 COUNTY ROAD 75.1,TRINIDAD,CO,81082,,
1600,4048,7198464457,HOEHNE HIGH SCHOOL,19851 COUNTY ROAD 75. 1,TRINIDAD,CO,81082,,
1620,0058,7199414188,AGUILAR ELEMENTARY SCHOOL,420 NORTH BALSAM,AGUILAR,CO,81020,,
1620,0066,7199414188,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,420 NORTH BALSAM,AGUILAR,CO,81020,,
1750,0948,7199465531,BRANSON SCHOOL ONLINE,101 SADDLE ROCK DRIVE,BRANSON,CO,81027,,
1750,0974,7199465531,BRANSON ELEMENTARY SCHOOL,101 SADDLEROCK DRIVE,BRANSON,CO,81027,,
1750,0978,7199465531,BRANSON UNDIVIDED HIGH SCHOOL,101 SADDLEROCK DRIVE,BRANSON,CO,81027,,
1760,4690,7196435295,KIM ELEMENTARY SCHOOL,425 STATE STREET,KIM,CO,81049,,
1760,4694,7196435295,KIM UNDIVIDED HIGH SCHOOL,425 STATE STREET,KIM,CO,81049,,
1780,4158,7197432428,GENOA-HUGO ELEMENTARY SCHOOL,220 WEST 7TH STREET,HUGO,CO,80821,,
1780,4160,,GENOA-HUGO MIDDLE SCHOOL,220 WEST 7TH STREET,HUGO,CO,80821,,
1780,4162,7197432428,GENOA-HUGO SENIOR HIGH SCHOOL,220 WEST 7TH STREET,HUGO,CO,80821,,
1790,5132,7197752350,LIMON ELEMENTARY SCHOOL,874 F AVENUE,LIMON,CO,80828,,
1790,5136,7197752350,LIMON JUNIOR-SENIOR HIGH SCHOOL,874 F AVENUE,LIMON,CO,80828,,
1810,4502,7194465311,KARVAL ELEMENTARY SCHOOL,16232 COUNTY ROAD 29,KARVAL,CO,80823,,
1810,4504,7194465313,KARVAL ONLINE EDUCATION,16232 COUNTY ROAD 29,KARVAL,CO,80823,,
1810,4506,7194465311,KARVAL JUNIOR-SENIOR HIGH SCHOOL,16232 COUNTY ROAD 29,KARVAL,CO,80823,,
1828,0202,9705225079,SMITH HIGH SCHOOL,201 SOUTH 11TH AVENUE,STERLING,CO,80751,,
1828,0515,9705221409,AYRES ELEMENTARY SCHOOL,1812 ROBIN ROAD,STERLING,CO,80751,,
1828,1220,9705228330,CALICHE ELEMENTARY SCHOOL,26308 CTY RD 65,ILIFF,CO,80736,,
1828,1224,9705228200,CALICHE JUNIOR-SENIOR HIGH SCHOOL,26308 BUFFALO ROAD,ILIFF,CO,80736,,
1828,1321,9705222515,CAMPBELL ELEMENTARY SCHOOL,902 CLARK,STERLING,CO,80751,,
1828,3729,9705220432,HAGEN EARLY EDUCATION CENTER,301 HAGEN STREET,STERLING,CO,80751,,
1828,8256,9705221041,STERLING MIDDLE SCHOOL,1177 PAWNEE STREET,STERLING,CO,80751,,
1828,8260,9705222944,STERLING HIGH SCHOOL,407 WEST BROADWAY,STERLING,CO,80751,,
1850,2980,9702652022,FLEMING ELEMENTARY SCHOOL,506 NORTH FREMONT AVE,FLEMING,CO,80728,,
1850,2988,9702652022,FLEMING HIGH SCHOOL,506 NORTH FREMONT AVE,FLEMING,CO,80728,,
1860,5802,9705227229,MERINO ELEMENTARY SCHOOL,315 LEE,MERINO,CO,80741,,
1860,5806,9705227424,MERINO JUNIOR SENIOR HIGH SCHOOL,315 LEE,MERINO,CO,80741,,
1870,6834,9703342361,PEETZ ELEMENTARY SCHOOL,311 COLEMAN,PEETZ,CO,80747,,
1870,6838,9703342361,PEETZ JUNIOR-SENIOR HIGH SCHOOL,311 COLEMAN,PEETZ,CO,80747,,
1980,2122,9702835418,DE BEQUE ELEMENTARY SCHOOL,730 MINTER AVENUE,DE BEQUE,CO,81630,,
1980,2126,9702835596,DE BEQUE UNDIVIDED HIGH SCHOOL,730 MINTER AVENUE,DE BEQUE,CO,81630,,
1990,3582,9704873576,GRAND MESA HIGH SCHOOL,56600 HIGHWAY 330,COLLBRAN,CO,81624,,
1990,7024,9704873547,PLATEAU VALLEY ELEMENTARY SCHOOL,56600 HIGHWAY 330,COLLBRAN,CO,81624,,
1990,7028,9704873547,PLATEAU VALLEY MIDDLE SCHOOL,56600 HIGHWAY 330,COLLBRAN,CO,81624,,
1990,7032,9704873547,PLATEAU VALLEY HIGH SCHOOL,56600 HIGHWAY 330,COLLBRAN,CO,81624,,
2000,0262,9702546400,APPLETON ELEMENTARY SCHOOL,2358 H ROAD,GRAND JUNCTION,CO,81505,,
2000,0361,9702546720,FRUITA 8/9 SCHOOL,1835 J ROAD,FRUITA,CO,81521,,
2000,0362,9702546770,RIM ROCK ELEMENTARY SCHOOL,1810 J 6 ROAD,FRUITA,CO,81521,,
2000,0363,9702545960,PEAR PARK ELEMENTARY SCHOOL,432 30 1/4 ROAD,GRAND JUNCTION,CO,81504,,
2000,0900,9702546220,BOOKCLIFF MIDDLE SCHOOL,2935 ORCHARD AVE,GRAND JUNCTION,CO,81504,,
2000,1046,9702546430,BROADWAY ELEMENTARY SCHOOL,2248 BROADWAY,GRAND JUNCTION,CO,81503,,
2000,1450,9702546200,CENTRAL HIGH SCHOOL,3130 E1/2 ROAD,GRAND JUNCTION,CO,81504,,
2000,1520,9702544930,CHATFIELD ELEMENTARY SCHOOL,3188 D1/2 ROAD,GRAND JUNCTION,CO,81504,,
2000,1619,9702546825,CHIPETA ELEMENTARY SCHOOL,950 CHIPETA AVENUE,GRAND JUNCTION,CO,81501,,
2000,1686,9702544760,CLIFTON ELEMENTARY SCHOOL,3276 F ROAD,CLIFTON,CO,81520,,
2000,2128,9702546850,INDEPENDENCE ACADEMY,600 NORTH 14TH STREET,GRAND JUNCTION,CO,81501,,
2000,2224,9702547910,DOS RIOS ELEMENTARY SCHOOL,265 LINDEN AVE,GRAND JUNCTION,CO,81503,,
2000,2297,9702546070,DUAL IMMERSION ACADEMY SCHOOL,552 A WEST MAIN STREET,GRAND JUNCTION,CO,81501,,
2000,2392,9702545020,EAST MIDDLE SCHOOL,830 GUNNISON AVE,GRAND JUNCTION,CO,81501,,
2000,2724,9702546500,NEW EMERSON SCHOOL AT COLUMBUS,2660 UNAWEEP AVE,GRAND JUNCTION,CO,81503,,
2000,3244,9702546570,FRUITA MIDDLE SCHOOL,239 N MAPLE,FRUITA,CO,81521,,
2000,3262,9702545930,FRUITVALE ELEMENTARY SCHOOL,585 30 ROAD,GRAND JUNCTION,CO,81504,,
2000,3350,9702547080,GATEWAY SCHOOL,ONE SCHOOL ROAD,GATEWAY,CO,81522,,
2000,3469,9702421461,GLADE PARK COMMUNITY SCHOOL,16250 DS ROAD,GLADE PARK,CO,81523,,
2000,3570,9702546900,GRAND JUNCTION HIGH SCHOOL,1400 N 5TH ST,GRAND JUNCTION,CO,81501,,
2000,3584,9702546270,GRAND MESA MIDDLE SCHOOL,585 31-1/2 ROAD,GRAND JUNCTION,CO,81504,,
2000,3604,9702545343,GRANDE RIVER VIRTUAL ACADEMY,930 UTE AVENUE,GRAND JUNCTION,CO,81501,,
2000,4084,9702545429,LINCOLN PARK PRESCHOOL,519 18TH STREET,GRAND JUNCTION,CO,81501,,
2000,5210,9702547940,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,2888 B1/2 ROAD,GRAND JUNCTION,CO,81503,,
2000,5244,9702546520,LOMA ELEMENTARY SCHOOL,1360  13 ROAD,LOMA,CO,81524,,
2000,5828,9702547202,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,1401 NORTH 1ST ST,GRAND JUNCTION,CO,81501,,
2000,5842,9702547970,MESA VIEW ELEMENTARY SCHOOL,2967 B ROAD,GRAND JUNCTION,CO,81503,,
2000,6055,9702545100,CAREER CENTER PRESCHOOL,2935 NORTH AVENUE,GRAND JUNCTION,CO,81504,,
2000,6070,9702546600,FRUITA MONUMENT HIGH SCHOOL,1815 WILDCAT AVE,FRUITA,CO,81521,,
2000,6166,9702544720,MOUNT GARFIELD MIDDLE SCHOOL,3475 FRONT STREET,CLIFTON,CO,81520,,
2000,6264,9702545900,NISLEY ELEMENTARY SCHOOL,543 28-3/4 ROAD,GRAND JUNCTION,CO,81501,,
2000,6554,9702547560,ORCHARD AVENUE ELEMENTARY SCHOOL,1800 ORCHARD AVE,GRAND JUNCTION,CO,81501,,
2000,6562,9702546320,ORCHARD MESA MIDDLE SCHOOL,2736 C ROAD,GRAND JUNCTION,CO,81503,,
2000,6666,9702544800,PALISADE HIGH SCHOOL,3679 G ROAD,PALISADE,CO,81526,,
2000,7110,9702544990,POMONA ELEMENTARY SCHOOL,588 25-1/2 ROAD,GRAND JUNCTION,CO,81505,,
2000,7236,9702546880,R-5 HIGH SCHOOL,310 N 7TH ST,GRAND JUNCTION,CO,81501,,
2000,7281,9702547000,REDLANDS MIDDLE SCHOOL,2200 BROADWAY,GRAND JUNCTION,CO,81503,,
2000,7467,9702544900,ROCKY MOUNTAIN ELEMENTARY SCHOOL,3260 D1/2 ROAD,CLIFTON,CO,81520,,
2000,7832,9702546460,SHELLEDY ELEMENTARY SCHOOL,353 NORTH MESA,FRUITA,CO,81521,,
2000,8462,9702544870,TAYLOR ELEMENTARY SCHOOL,689 BRENTWOOD DR,PALISADE,CO,81526,,
2000,8846,9702545870,THUNDER MOUNTAIN ELEMENTARY SCHOOL,3063 F1/2 ROAD,GRAND JUNCTION,CO,81504,,
2000,8876,9702547070,TOPE ELEMENTARY SCHOOL,2220 N 7TH ST,GRAND JUNCTION,CO,81501,,
2000,9406,9702545090,WEST MIDDLE SCHOOL,123 W ORCHARD AVE,GRAND JUNCTION,CO,81505,,
2000,9434,9702546370,SCENIC ELEMENTARY SCHOOL,451 WEST SCENIC DR,GRAND JUNCTION,CO,81503,,
2000,9673,9702544960,WINGATE ELEMENTARY SCHOOL,351 SOUTH CAMP ROAD,GRAND JUNCTION,CO,81503,,
2010,1962,7196582220,LAMB ELEMENTARY SCHOOL,308 LA GARITA AVENUE,CREEDE,CO,81130,,
2010,1966,7196582220,CREEDE MIDDLE/HIGH SCHOOL,308 LA GARITA AVENUE,CREEDE,CO,81130,,
2020,1936,9708243287,SANDROCK ELEMENTARY,201 EAST 9TH,CRAIG,CO,81625,,
2020,1938,9708243289,CRAIG MIDDLE SCHOOL,915 YAMPA AVENUE,CRAIG,CO,81625,,
2020,2373,9708247457,EARLY CHILDHOOD CENTER,775 YAMPA AVENUE,CRAIG,CO,81625,,
2020,2374,9708246042,EAST ELEMENTARY SCHOOL,600 TEXAS AVENUE,CRAIG,CO,81625,,
2020,5656,9702723266,MAYBELL ELEMENTARY SCHOOL,72 HAYNES AVENUE,MAYBELL,CO,81640,,
2020,5962,9708247036,MOFFAT COUNTY HIGH SCHOOL,900 FINLEY LANE,CRAIG,CO,81625,,
2020,7338,9708247018,RIDGEVIEW ELEMENTARY SCHOOL,600 WESTRIDGE ROAD,CRAIG,CO,81625,,
2020,8398,9708245762,SUNSET ELEMENTARY SCHOOL,800 WEST 7TH STREET,CRAIG,CO,81625,,
2035,0609,9705653237,BATTLE ROCK CHARTER SCHOOL,11247 COUNTY ROAD G,CORTEZ,CO,81321,,
2035,1888,9705657824,CORTEZ MIDDLE SCHOOL,450 WEST 2ND STREET,CORTEZ,CO,81321,,
2035,4546,9705653737,KEMPER ELEMENTARY SCHOOL,620 EAST MONTEZUMA,CORTEZ,CO,81321,,
2035,5090,9708824494,LEWIS-ARRIOLA ELEMENTARY SCHOOL,21434 ROAD U,CORTEZ,CO,81321,,
2035,5436,9705657691,MANAUGH ELEMENTARY SCHOOL,300 EAST 4TH STREET,CORTEZ,CO,81321,,
2035,5836,9705653858,MESA ELEMENTARY SCHOOL,703 WEST 7TH STREET,CORTEZ,CO,81321,,
2035,6026,9705653722,MONTEZUMA-CORTEZ HIGH SCHOOL,206 WEST 7TH STREET,CORTEZ,CO,81321,,
2035,7082,9705624286,PLEASANT VIEW ELEMENTARY SCHOOL,15238 COUNTY ROAD CC,PLEASANT VIEW,CO,81331,,
2035,7430,9705653372,PRESCHOOL/JUMPSTART,510 NORTH BEECH STREET,CORTEZ,CO,81321,,
2035,8133,9705651150,SOUTHWEST OPEN CHARTER SCHOOL,401 NORTH DOLORES ROAD,CORTEZ,CO,81321,,
2055,2204,9708824688,DOLORES ELEMENTARY SCHOOL,12TH AND HILLSIDE,DOLORES,CO,81323,,
2055,2206,9708827288,DOLORES MIDDLE SCHOOL,1301 CENTRAL AVENUE,DOLORES,CO,81323,,
2055,2208,9708827288,DOLORES HIGH SCHOOL,1301 CENTRAL AVENUE,DOLORES,CO,81323,,
2055,8500,9708827277,TEDDY BEAR PRESCHOOL,1550 HILLSIDE AVENUE,DOLORES,CO,81323,,
2070,5446,9705337744,MANCOS ELEMENTARY SCHOOL,301 GRAND AVENUE,MANCOS,CO,81328,,
2070,5450,9705339143,MANCOS MIDDLE SCHOOL,100 SOUTH BEECH,MANCOS,CO,81328,,
2070,5452,9705337746,MANCOS HIGH SCHOOL,355 WEST GRAND AVENUE,MANCOS,CO,81328,,
2180,1392,9702492576,CENTENNIAL MIDDLE SCHOOL,1100 SOUTH 5TH STREET,MONTROSE,CO,81401,,
2180,1915,9702492539,COTTONWOOD ELEMENTARY SCHOOL,3500 WOODGATE ROAD,MONTROSE,CO,81401,,
2180,2942,9702495858,EARLY CHILDHOOD CENTER,18265 HIGHWAY 550,MONTROSE,CO,81403,,
2180,4458,9702492584,JOHNSON ELEMENTARY SCHOOL,13820 6700 ROAD,MONTROSE,CO,81401,,
2180,6054,9702492581,COLUMBINE MIDDLE SCHOOL,600 SOUTH 12TH STREET,MONTROSE,CO,81401,,
2180,6058,9702496636,MONTROSE HIGH SCHOOL,600 SOUTH SELIG AVENUE,MONTROSE,CO,81401,,
2180,6262,9702497726,PEAK VIRTUAL ACADEMY,930 COLORADO AVENUE,MONTROSE,CO,81401,,
2180,6366,9702492554,NORTHSIDE ELEMENTARY SCHOOL,528 NORTH UNCOMPAHGRE,MONTROSE,CO,81401,,
2180,6466,9702496867,OAK GROVE ELEMENTARY SCHOOL,62100 OAK GROVE ROAD,MONTROSE,CO,81401,,
2180,6486,9702527940,OLATHE ELEMENTARY SCHOOL,326 NORTH 3RD STREET,OLATHE,CO,81425,,
2180,6490,9702527950,OLATHE MIDDLE SCHOOL,326 HIGHWAY 50,OLATHE,CO,81425,,
2180,6494,9702527950,OLATHE HIGH SCHOOL,410 HIGHWAY 50,OLATHE,CO,81425,,
2180,6807,9702491472,PASSAGE CHARTER SCHOOL,703 SOUTH 9TH STREET,MONTROSE,CO,81401,,
2180,7106,9702492514,POMONA ELEMENTARY SCHOOL,1045 SOUTH CASCADE,MONTROSE,CO,81401,,
2180,9149,9702494470,VISTA CHARTER SCHOOL,932 NORTH PARK AVENUE BUILDING A,MONTROSE,CO,81401,,
2190,6196,9708652204,NATURITA ELEMENTARY & MIDDLE SCHOOL,141 WEST MAIN STREET,NATURITA,CO,81422,,
2190,6436,9708647350,NUCLA HIGH SCHOOL,225 WEST 4TH STREET,NUCLA,CO,81424,,
2190,6718,9708597236,PARADOX VALLEY CHARTER SCHOOL,21501 6 MILE ROAD,PARADOX,CO,81429,,
2395,1094,9708425035,BRUSH MIDDLE SCHOOL,401 HOWARD,BRUSH,CO,80723,,
2395,1096,9708425171,BRUSH HIGH SCHOOL,400 WEST ROAD,BRUSH,CO,80723,,
2395,1438,9708424794,BEAVER VALLEY ELEMENTARY SCHOOL,420 GLACIER AVENUE,BRUSH,CO,80723,,
2395,8832,9708425139,THOMSON PRIMARY SCHOOL,422 RAY STREET,BRUSH,CO,80723,,
2405,0492,9708678422,BAKER CENTRAL SCHOOL,300 LAKE STREET,FORT MORGAN,CO,80701,,
2405,1850,9708677418,COLUMBINE ELEMENTARY SCHOOL,815 WEST STREET,FORT MORGAN,CO,80701,,
2405,3074,9708678253,FORT MORGAN MIDDLE SCHOOL,300 DEUEL STREET,FORT MORGAN,CO,80701,,
2405,3078,9708675648,FORT MORGAN HIGH SCHOOL,709 EAST RIVERVIEW AVENUE,FORT MORGAN,CO,80701,,
2405,3620,9708675460,GREEN ACRES ELEMENTARY SCHOOL,930 SHERMAN STREET,FORT MORGAN,CO,80701,,
2405,5180,9708672924,LINCOLN HIGH SCHOOL,230 WALNUT STREET,FORT MORGAN,CO,80701,,
2405,6954,9708672080,PIONEER ELEMENTARY SCHOOL,415 SOUTH SPRUCE STREET,FORT MORGAN,CO,80701,,
2405,7856,9708672998,SHERMAN EARLY CHILDHOOD CENTER,300 SHERMAN STREET,FORT MORGAN,CO,80701,,
2505,9352,9706452411,WELDON VALLEY ELEMENTARY SCHOOL,911 NORTH AVENUE,WELDONA,CO,80653,,
2505,9356,9706452411,WELDON VALLEY JUNIOR HIGH SCHOOL,911 NORTH AVENUE,WELDONA,CO,80653,,
2505,9360,9706452411,WELDON VALLEY HIGH SCHOOL,911 NORTH AVENUE,WELDONA,CO,80653,,
2515,9263,9704837763,WIGGINS MIDDLE SCHOOL,410 CHAPMAN STREET,WIGGINS,CO,80654,,
2515,9576,9704837784,WIGGINS ELEMENTARY SCHOOL,415 MAIN STREET,WIGGINS,CO,80654,,
2515,9582,9704837763,WIGGINS HIGH SCHOOL,320 CHAPMAN STREET,WIGGINS,CO,80654,,
2520,4841,7193849151,LA JUNTA INTERMEDIATE SCHOOL,901 SMITHLAND AVE.,LA JUNTA,CO,81050,,
2520,4843,7193842991,LA JUNTA PRIMARY SCHOOL,600 WEST TOPEKA,LA JUNTA,CO,81050,,
2520,5015,7193844467,LA JUNTA JR/SR HIGH SCHOOL,1817 SMITHLAND AVE,LA JUNTA,CO,81050,,
2530,5114,7192547851,JEFFERSON INTERMEDIATE SCHOOL,901 SOUTH 11TH STREET,ROCKY FORD,CO,81067,,
2530,7442,7192547431,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,100 WEST WASHINGTON,ROCKY FORD,CO,81067,,
2530,9264,7192547681,WASHINGTON PRIMARY SCHOOL,709 SOUTH 11 STREET,ROCKY FORD,CO,81067,,
2535,5498,7194625578,MANZANOLA ELEMENTARY SCHOOL,200 S CANAL ST.,MANZANOLA,CO,81058,,
2535,5506,7194625528,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,301 SOUTH CATALPA,MANZANOLA,CO,81058,,
2540,0056,7192634364,FOWLER ELEMENTARY SCHOOL,601 WEST GRANT,FOWLER,CO,80139,,
2540,3130,7192634224,FOWLER JUNIOR HIGH SCHOOL,600 WEST EUGENE AVENUE,FOWLER,CO,81039,,
2540,3134,7192634279,FOWLER HIGH SCHOOL,600 WEST GRANT,FOWLER,CO,81039,,
2560,1538,7198536655,CHERAW ELEMENTARY SCHOOL,110 LAKEVIEW AVENUE,CHERAW,CO,81030,,
2560,1546,7198536655,CHERAW HIGH SCHOOL,110 LAKEVIEW AVENUE,CHERAW,CO,81030,,
2560,1548,7198536655,CHERAW MIDDLE SCHOOL,110 LAKEVIEW AVENUE,CHERAW,CO,81030,,
2570,8452,7193848103,SWINK ELEMENTARY SCHOOL,610 COLUMBIA STREET,SWINK,CO,81077,,
2570,8456,7193848103,SWINK JUNIOR-SENIOR HIGH SCHOOL,610 COLUMBIA STREET,SWINK,CO,81077,,
2580,6596,9703254505,OURAY ELEMENTARY SCHOOL,400 7TH AVENUE,OURAY,CO,81427,,
2580,6598,9703254505,OURAY MIDDLE SCHOOL,400 7TH AVENUE,OURAY,CO,81427,,
2580,6600,9703254505,OURAY SENIOR HIGH SCHOOL,400 7TH AVENUE,OURAY,CO,81427,,
2590,7342,9706265468,RIDGWAY ELEMENTARY SCHOOL,1115 WEST CLINTON STREET,RIDGWAY,CO,81432,,
2590,7344,9706265788,RIDGWAY MIDDLE SCHOOL,1200 GREEN STREET,RIDGWAY,CO,81432,,
2590,7346,9706265788,RIDGWAY HIGH SCHOOL,1200 GREEN STREET,RIDGWAY,CO,81432,,
2600,7042,3038387666,DEER CREEK ELEMENTARY SCHOOL,1737 CR 43,BAILEY,CO,80421,,
2600,7046,3038387666,PLATTE CANYON HIGH SCHOOL,57243 US HIGHWAY 285,BAILEY,CO,80421,,
2600,7048,3038387666,FITZSIMMONS MIDDLE SCHOOL,57093 US HIGHWAY 285,BAILEY,CO,80421,,
2610,3681,7196892093,GUFFEY CHARTER SCHOOL,1459 MAIN STREET,GUFFEY,CO,80820,,
2610,4908,7197483911,LAKE GEORGE CHARTER SCHOOL,37888 US HIGHWAY 24,LAKE GEORGE,CO,80827,,
2610,7891,7198364406,SILVERHEELS MIDDLE SCHOOL,640 HATHAWAY STREET,FAIRPLAY,CO,80440,,
2610,8114,7198362949,EDITH TETER ELEMENTARY SCHOOL,640 HATHAWAY STREET,FAIRPLAY,CO,80440,,
2610,8118,7198362006,SOUTH PARK HIGH SCHOOL,640 HATHAWAY STREET,FAIRPLAY,CO,80440,,
2620,4076,9708543411,HOLYOKE ELEMENTARY SCHOOL,326 E KELLOGG,HOLYOKE,CO,80734,,
2620,4080,9708542284,HOLYOKE SENIOR HIGH SCHOOL,545 E HALE,HOLYOKE,CO,80734,,
2630,3846,9707746161,HAXTUN ELEMENTARY SCHOOL,601 NORTH COLORADO AVENUE,HAXTUN,CO,80731,,
2630,3850,9707746111,HAXTUN HIGH SCHOOL,201 WEST POWELL STREET,HAXTUN,CO,80731,,
2640,0042,9709234080,ASPEN COMMUNITY CHARTER SCHOOL,1199 WOODY CREEK ROAD,WOODY CREEK,CO,81656,,
2640,0428,9709253760,ASPEN ELEMENTARY SCHOOL,0235 HIGH SCHOOL ROAD,ASPEN,CO,81611,,
2640,0430,9709253760,ASPEN MIDDLE SCHOOL,0235 HIGH SCHOOL ROAD,ASPEN,CO,81611,,
2640,0432,9709253760,ASPEN HIGH SCHOOL,0235 HIGH SCHOOL ROAD,ASPEN,CO,81611,,
2640,0447,9709253760,ASPEN PRE-SCHOOL,0235 HIGH SCHOOL ROAD,ASPEN,CO,81611,,
2650,3542,7197345492,GRANADA ELEMENTARY SCHOOL,201 SOUTH HOISINGTON STREET,GRANADA,CO,81041,,
2650,3546,7197345492,GRANADA UNDIVIDED HIGH SCHOOL,201 SOUTH HOISINGTON STREET,GRANADA,CO,81041,,
2660,0200,7193362154,ALTA VISTA CHARTER SCHOOL,8785 ROAD LL,LAMAR,CO,81052,,
2660,4956,7193367436,LAMAR MIDDLE SCHOOL,104 WEST PARK,LAMAR,CO,81052,,
2660,4960,7193363488,LAMAR HIGH SCHOOL,1900 SOUTH 11TH STREET,LAMAR,CO,81052,,
2660,5777,7193362022,MELVIN HENDRICKSON DEVELOPMENT CENTER,510 SAVAGE AVENUE,LAMAR,CO,81052,,
2660,6794,7193367413,PARKVIEW ELEMENTARY SCHOOL,1105 PARKVIEW,LAMAR,CO,81052,,
2660,9268,7193367764,WASHINGTON ELEMENTARY SCHOOL,510 SOUTH 9TH STREET,LAMAR,CO,81052,,
2670,4058,7195376512,HOLLY HIGH SCHOOL,206 NORTH 3RD STREET,HOLLY,CO,81047,,
2670,4069,7195376512,HOLLY JUNIOR HIGH SCHOOL,206 NORTH THIRD STREET,HOLLY,CO,81047,,
2670,7794,7195376662,SHANNER ELEMENTARY SCHOOL,201 NORTH MAIN,HOLLY,CO,81047,,
2680,9604,7198294806,WILEY ELEMENTARY SCHOOL,510 WARD STREET,WILEY,CO,81092,,
2680,9608,7198294806,WILEY JUNIOR-SENIOR HIGH SCHOOL,510 WARD STREET,WILEY,CO,81092,,
2690,0738,7195497500,BELMONT ELEMENTARY SCHOOL,31 MACNAUGHTON ROAD,PUEBLO,CO,81001,,
2690,0756,7195497540,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,1315 HORSESHOE DRIVE,PUEBLO,CO,81001,,
2690,0822,7195497505,BESSEMER ELEMENTARY SCHOOL,1125 E ROUTT AVENUE,PUEBLO,CO,81004,,
2690,0860,7195497510,BEULAH HEIGHTS ELEMENTARY SCHOOL,2670 DELPHINIUM STREET,PUEBLO,CO,81005,,
2690,0954,7195497515,BRADFORD ELEMENTARY SCHOOL,107 SOUTH LA CROSSE AVENUE,PUEBLO,CO,81001,,
2690,1304,7195497520,CARLILE ELEMENTARY SCHOOL,736 WEST EVANS AVENUE,PUEBLO,CO,81004,,
2690,1402,7195497337,CENTENNIAL HIGH SCHOOL,2525 MONTVIEW DIRVE,PUEBLO,CO,81008,,
2690,1454,7195497300,CENTRAL HIGH SCHOOL,216 EAST ORMAN AVENUE,PUEBLO,CO,81004,,
2690,1488,7192951623,CESAR CHAVEZ ACADEMY,2500 WEST 18TH STREET,PUEBLO,CO,81003,,
2690,1504,7195497545,GOODNIGHT ELEMENTARY SCHOOL,624 WINDY WAY,PUEBLO,CO,81005,,
2690,1828,7195497525,COLUMBIAN ELEMENTARY SCHOOL,1202 BRAGDON AVENUE,PUEBLO,CO,81004,,
2690,2096,7195497400,CORWIN INTERNATIONAL MAGNET SCHOOL,1500 LAKEVIEW AVENUE,PUEBLO,CO,81004,,
2690,2217,7195831030,DOLORES HUERTA PREPARATORY HIGH SCHOOL,2500 W 18TH STREET,PUEBLO,CO,81003,,
2690,2394,7195497222,EAST HIGH SCHOOL,9 MAC NEIL ROAD,PUEBLO,CO,81001,,
2690,2438,7195497530,EVA R BACA ELEMENTARY SCHOOL,2800 EAST 17TH STREET,PUEBLO,CO,81001,,
2690,2620,7195497535,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,925 NORTH GLENDALE AVENUE,PUEBLO,CO,81001,,
2690,3206,7195497410,FREED MIDDLE SCHOOL,715 WEST 20TH STREET,PUEBLO,CO,81003,,
2690,3724,7195497550,HAAFF ELEMENTARY SCHOOL,15 CHINOOK LANE,PUEBLO,CO,81001,,
2690,3924,7195497575,HERITAGE ELEMENTARY SCHOOL,625 BROWN AVENUE,PUEBLO,CO,81004,,
2690,3976,7195497560,HIGHLAND PARK ELEMENTARY SCHOOL,2701 VINEWOOD LANE,PUEBLO,CO,81005,,
2690,4302,7195497570,IRVING ELEMENTARY SCHOOL,1629 WEST 21ST,PUEBLO,CO,81003,,
